 iter dir1 dir2 dir3 NR1 NR2 NR3 sec1 sec2 sec3 
           1 -0.77777777777777779       0.71428571428571430        2.1069637883008356      -0.68646080760095007       0.70769230769230762        1.9548022598870054     
           2 -0.71191693785836041       0.70710295291300884        2.0109822854812363      -0.70976992964152297       0.70710032065964279        1.9909548135806328     
           3 -0.70713149072665771       0.70710678118557513        2.0001351900167470      -0.70704669237575357       0.70710678143875338        2.0004909699934856     
           4 -0.70710678184379272       0.70710678118654757        2.0000000208822049      -0.70710660929159452       0.70710678118654768        1.9999948856364407     
           5 -0.70710678118654757       0.70710678118654746        2.0000000000000004      -0.70710678119766723       0.70710678118654746        1.9999999971315312     
           6 -0.70710678118654746       0.70710678118654757        2.0000000000000000      -0.70710678118654757       0.70710678118654757        2.0000000000000169     
           7 -0.70710678118654757       0.70710678118654746        2.0000000000000000      -0.70710678118654746       0.70710678118654746        2.0000000000000000     
           8 -0.70710678118654746       0.70710678118654757        2.0000000000000000      -0.70710678118654746       0.70710678118654746        2.0000000000000000     
           9 -0.70710678118654757       0.70710678118654746        2.0000000000000000                            NaN                       NaN                       NaN
          10 -0.70710678118654746       0.70710678118654757        2.0000000000000000                            NaN                       NaN                       NaN
          11 -0.70710678118654757       0.70710678118654746        2.0000000000000000                            NaN                       NaN                       NaN
          12 -0.70710678118654746       0.70710678118654757        2.0000000000000000                            NaN                       NaN                       NaN
          13 -0.70710678118654757       0.70710678118654746        2.0000000000000000                            NaN                       NaN                       NaN
          14 -0.70710678118654746       0.70710678118654757        2.0000000000000000                            NaN                       NaN                       NaN
          15 -0.70710678118654757       0.70710678118654746        2.0000000000000000                            NaN                       NaN                       NaN
